Unnamed: 0,song,singer,genre,lyrics,cover,youtube,processed_lyrics,embeddings
0,Bubble,STAYC(스테이씨),댄스,"Check it out now
S.T.A.Y.C GO!
Iffy yo iffy yeah 이불 밖은 위험해
Let it go let it pass 좋은 것만 기억해
빙글빙 빙글뱅 안 돌리고 싶어 해
Listen up listen up 나다운 게 필요해
Let me go let me say
이제 그만 hate or hate
Hello hello punch you like a 808
나는 나 너는 너 전혀 문제없는걸
다른 것과 틀린 건 달라
동그라미 원하지
미래는 그 누구도 몰라 Nobody knows
어쩌지 I can’t be 어디로 튈지 몰라
Stupid stop
잔소린 Bubble Bubble Bubble
잔소린 Bubble Bubble Bubble
I’m sorry Bubble Bubble Bubble
참 많은 걸 꿈이 말야 가끔 세곤 해
궁금한 건 참지 못해 그냥 해볼래
제멋대로래 가끔 생각 없어 보인대
어쩌겠어 뭘 해도 난 절대 안 변해
Let me go let me say
이제 그만 hate or hate
Hello hello punch you like a 808
나는 나 너는 너 전혀 문제없는걸
다른 것과 틀린 건 달라
동그라미 원하지
미래는 그 누구도 몰라 Nobody knows
어쩌지 I can’t be 어디로 튈지 몰라
Stupid stop
잔소린 Bubble Bubble Bubble
잔소린 Bubble Bubble Bubble
I’m sorry Bubble Bubble Bubble
They say I’m in trouble
사라질 거품뿐인걸 너무 흔들리지 마
That’s me
So what
다르면 어때 특별한데
동그라미 원하지
미래는 그 누구도 몰라 Nobody knows
어쩌지 I can’t be 어디로 튈지 몰라
Stupid stop
잔소린 Bubble Bubble Bubble
잔소린 Bubble Bubble Bubble
I’m sorry Bubble Bubble Bubble",https://cdnimg.melon.co.kr/cm2/album/images/113/05/820/11305820_20230814140002_500.jpg?a30acf3247ce355dbde860905e726fc3/melon/resize/282/quality/80/optimize,https://www.youtube.com/results?search_query=STAYC(스테이씨)+Bubble,"['다른 것과 틀린 건 달라', '참 많은 걸 꿈이 말야 가끔 세곤 해', '궁금한 건 참지 못해 그냥 해볼래', '나는 나 너는 너 전혀 문제없는걸', '제멋대로래 가끔 생각 없어 보인대', '어쩌겠어 뭘 해도 난 절대 안 변해', '사라질 거품뿐인걸 너무 흔들리지 마', '빙글빙 빙글뱅 안 돌리고 싶어 해', '다르면 어때 특별한데']","tensor([-4.7995e-01, -3.7054e-01,  4.6935e-01, -4.4755e-02, -1.4034e-01,
        -4.7019e-01,  3.1979e-01, -4.1593e-02,  2.0276e-01, -3.0030e-01,
         1.2679e-01, -6.7447e-01, -2.7626e-01, -2.3636e-01,  8.5704e-02,
        -3.4406e-01,  4.3244e-01,  7.0774e-02,  3.1086e-01, -1.6684e-02,
        -1.3542e-01,  3.2916e-01, -1.6046e-03,  3.7227e-01, -2.6957e-01,
        -8.8754e-02,  1.0565e-01,  5.2359e-01, -1.3195e-01, -2.2869e-01,
        -1.6833e-01, -2.0300e-01, -1.6375e-02,  1.1184e-01,  2.2072e-01,
        -2.2343e-02, -4.2054e-01, -3.5945e-01, -3.9329e-01,  2.7524e-01,
         7.6438e-03,  2.2324e-01, -9.1066e-02,  1.1636e-01, -6.7564e-02,
        -6.0203e-01,  4.0490e-02,  6.1007e-02, -5.0621e-01, -1.3992e-03,
        -2.1358e-01,  5.4745e-02,  3.8470e-01,  4.1901e-01,  4.4644e-01,
         4.0730e-01, -4.6755e-01,  1.5867e-01, -8.5428e-02,  1.4474e-01,
         1.7308e-01, -2.6420e-01, -1.3200e-02, -1.0271e-02, -1.2385e-01,
         3.5450e-01,  1.1011e-01,  2.4149e-01, -2.7267e-01,  4.0213e-01,
         6.1006e-01,  6.5822e-01,  3.0189e-01, -2.0520e-01,  9.6966e-02,
        -1.3698e-01, -2.2085e-01, -2.2756e-01,  3.4692e-02,  1.9010e-01,
        -4.2373e-01, -4.0098e-03, -2.4053e-02,  2.3820e-02,  1.0775e-01,
         2.0725e-01,  5.3594e-01, -2.5722e-02, -2.6508e-01, -7.6642e-03,
        -1.4319e-01,  1.9049e-01, -2.3967e-01, -1.1344e-01,  6.6245e-03,
         5.3062e-01,  3.7519e-01, -9.5192e-02,  1.8760e-01,  5.9315e-02,
         3.9617e-01, -3.5130e-01, -6.4249e-02,  1.6775e-01, -1.4723e-01,
        -4.6589e-01, -4.0279e-02,  3.3548e-01,  2.1372e-01, -3.3612e-01,
         6.5569e-03, -3.3880e-01,  8.3002e-01, -6.3028e-03,  8.6501e-02,
        -7.7744e-02,  9.2173e-02, -3.3703e-01, -1.1148e-01,  2.0029e-01,
         2.6206e-01, -3.0652e-01, -4.1264e-01, -2.2688e-01, -3.7682e-01,
        -8.2671e-03, -1.6670e-01, -1.4027e-02,  2.8061e-01,  3.1768e-01,
         1.4639e-01, -1.7714e-02,  5.4260e-01, -7.3956e-02,  6.0706e-02,
        -2.3016e-01,  1.2650e-01, -1.2476e-01, -8.3724e-02,  1.0118e-01,
        -8.1863e-02, -4.4052e-01,  4.8115e-02, -4.8432e-01, -3.1395e-01,
         1.2327e-01, -1.2729e-01, -6.1784e-02, -3.0193e-01, -2.7041e-01,
        -3.4378e-01, -6.8221e-01, -4.0294e-01,  3.1098e-01,  6.0162e-01,
        -2.8240e-01,  8.9941e-02, -3.3746e-02,  2.0233e-01, -6.3542e-02,
        -6.6014e-01, -1.0612e-01, -4.4586e-01,  3.4058e-01,  3.4024e-01,
        -4.1465e-01, -2.6962e-02,  4.5495e-01,  2.8649e-01, -1.8931e-01,
        -4.0521e-02,  9.6538e-02,  1.2606e-01, -3.8456e-01,  4.3626e-01,
        -5.7445e-01,  9.8220e-02, -3.9671e-01,  1.8943e-01, -2.8432e-01,
         1.9471e-02,  7.1062e-01, -8.8542e-02, -4.1479e-01, -8.1073e-02,
         1.1566e-01, -3.7221e-01, -2.3821e-01,  7.9821e-05,  7.0534e-02,
         3.5075e-01,  6.7521e-01, -1.1804e-01,  3.3476e-01, -2.0348e-03,
        -1.4453e-01, -3.2059e-01,  2.1948e-01, -3.6232e-01, -1.8657e-01,
        -2.7092e-01,  1.9628e-01,  9.3495e-02,  3.8775e-01,  6.6222e-01,
        -4.0911e-02,  1.4226e-01,  9.0487e-02,  2.7566e-01, -1.7912e-01,
        -6.6902e-01,  2.9008e-01,  2.0284e-01, -1.6325e-01,  5.3339e-01,
        -5.9674e-01,  3.7717e-01, -1.5399e-01,  4.1368e-02,  9.3235e-02,
         6.9444e-02, -9.7413e-02,  4.9459e-01,  1.4286e-01,  3.0262e-01,
        -3.9129e-01, -1.8447e-01,  3.2294e-01,  7.3726e-02, -2.0872e-01,
        -2.1161e-01,  1.1651e-01, -1.2883e-02, -2.1475e-01, -4.6830e-01,
        -5.3626e-01,  1.5141e-01,  2.0800e-02,  1.4607e-01, -3.5808e-01,
         8.8341e-02, -4.7222e-01,  1.2300e-01,  2.1603e-01,  1.8726e-01,
         4.7800e-01, -2.5181e-01, -6.0429e-01, -4.7359e-02, -1.0388e-01,
        -2.7673e-01,  8.5272e-01, -2.4840e-01,  1.7289e-01,  6.3373e-03,
        -5.5812e-01, -4.7115e-01,  2.7527e-01, -2.2899e-01,  1.3610e-01,
         2.9151e-01, -6.8054e-03,  1.5205e-01, -7.2168e-02, -6.4848e-02,
         1.3832e-01, -2.2703e-01, -4.9283e-01, -2.2096e-01, -3.8361e-02,
        -2.6819e-01, -3.5049e-01, -6.3125e-03, -9.2848e-02, -2.6542e-01,
         4.0812e-01, -3.7608e-01,  3.7424e-01, -3.2063e-01, -7.1192e-01,
         6.4980e-01, -7.6278e-04,  1.0087e-03, -8.7412e-02,  6.2359e-02,
         3.9988e-02,  3.3618e-01, -4.4658e-02, -8.0059e-01, -2.4268e-01,
        -2.6687e-01,  4.2132e-01,  4.6923e-02, -2.0463e+00, -7.7033e-01,
        -2.4436e-01, -6.8138e-02,  2.9863e-01, -1.5040e-02,  3.2436e-01,
         2.9323e-01, -6.4327e-01,  2.6973e-01,  3.0662e-01, -3.5200e-01,
        -1.7195e-01, -5.3182e-01, -3.0202e-01,  2.8177e-03, -5.9211e-02,
         3.0170e-01, -7.9616e-02, -3.5050e-01, -2.3116e-01,  4.8368e-01,
        -2.5702e-01, -4.3786e-02, -2.8240e-01, -3.7393e-01,  3.3477e-01,
         3.7852e-01,  1.4403e-01, -4.1383e-01, -3.0043e-01, -1.4060e-02,
         7.7826e-02, -3.1969e-01, -6.5305e-01, -8.5974e-02,  2.5544e-01,
         4.3043e-01, -2.6278e-01,  1.5450e-01, -9.0826e-03, -1.6736e-01,
        -1.0248e+00,  1.9321e-01, -7.3343e-02,  1.6624e-01, -1.8097e-01,
         4.4583e-01, -1.9749e-01, -2.8469e-01, -2.0135e-01,  1.2106e-01,
         7.1817e-03,  4.5138e-02, -4.3622e-01,  2.1134e-01,  2.3797e-01,
        -5.7156e-03,  1.7408e-03, -4.1118e-01,  1.3844e-01,  4.1010e-01,
        -2.7880e-01,  2.7476e-01, -2.5220e-01,  6.2491e-02,  6.2753e-02,
         4.1623e-02,  1.7514e-01,  2.9688e-01, -2.2982e-01, -5.6899e-01,
        -2.4638e-01, -3.4023e-01,  6.6557e-01,  6.4636e-02,  4.4180e-01,
         1.8135e-01, -3.7395e-01,  5.1058e-01, -4.6206e-01, -2.5436e-01,
        -4.1850e-01, -4.8979e-01,  5.9457e-01, -4.2559e-01, -6.4496e-01,
        -2.8406e-01,  1.7372e-01,  8.9840e-01,  5.4465e-02,  8.6595e-02,
        -1.7718e-01, -1.3118e-01,  2.8264e-02, -1.8174e-01,  3.2452e-01,
         8.2134e-02, -1.3298e-01, -1.3316e-01, -4.4735e-02, -4.7500e-01,
        -9.4144e-02, -1.7839e-01, -3.0071e-01, -4.4996e-01, -4.4841e-01,
         2.2613e-01,  4.4915e-01,  3.4932e-01,  1.8514e-01,  6.3517e-01,
        -2.3544e-02, -4.1045e-01, -6.1295e-02, -1.0958e-01,  2.4638e-01,
        -5.6242e-02,  2.8008e-02,  4.3802e-01, -4.4616e-01,  7.4139e-02,
        -1.2882e-01, -1.0842e-02,  2.0763e-02,  2.1292e-02, -6.6751e-01,
         8.0228e-03, -6.7019e-02,  1.8454e-01, -2.3652e-01,  1.2288e-01,
         2.4679e-02,  1.4118e-02,  4.8027e-02, -2.0857e-01,  3.9283e-01,
         1.4791e-01,  1.7838e-01, -1.0247e-01,  1.5402e-02, -4.6090e-01,
         1.0704e-01,  1.1289e-01, -5.6170e-01, -4.8309e-01, -1.8141e-01,
        -2.7962e-01,  1.3685e-01, -6.2350e-01, -1.5509e-01,  9.9200e-02,
         1.3498e-01,  9.6246e-02, -1.0925e-01, -2.9004e-01, -2.1406e-01,
        -2.5135e-02,  3.1374e-01,  4.0914e-01,  2.5770e-01, -5.6996e-01,
         4.6604e-01,  4.9598e-01, -6.8299e-02,  4.2465e-01, -1.1854e-02,
        -2.4609e-02,  2.9830e-01, -2.1955e-01,  3.8750e-01,  2.5284e-01,
         2.1412e-01,  2.2165e-01,  7.3067e-01,  1.0842e-01, -1.7978e-01,
        -6.8997e-01, -2.6080e-01,  3.0393e-01,  2.1947e-01, -3.0972e-01,
         2.3052e-01,  6.1743e-01,  1.0754e-01,  5.7432e-02,  1.1117e-01,
        -7.1187e-01, -8.3219e-02,  1.9993e-01, -1.0440e-01,  1.1758e-01,
         2.3566e-01,  3.4108e-02, -1.3819e-01,  6.6185e-02,  1.9493e-01,
        -1.3608e-01, -2.5608e-01,  6.8463e-02, -1.6097e-01, -1.8182e-01,
        -8.1140e-01, -1.5834e-01, -3.7783e-01, -1.8395e-01, -6.3302e-01,
        -3.9484e-01,  4.3499e-02,  6.1676e-01, -7.1674e-01,  1.2602e-01,
        -2.5123e-01,  5.9297e-03, -4.9679e-01, -2.2195e-01, -3.5576e-01,
        -4.5965e-02, -2.1312e-02,  3.8335e-01, -4.4623e-01,  4.0566e-01,
         3.1200e-01, -3.1747e-01, -1.7440e-02,  4.7004e-01, -2.9082e-02,
        -3.1486e-01,  2.8229e-01, -1.1477e-01, -1.4333e-01,  1.2221e-01,
        -7.8083e-03, -3.9656e-02,  5.0956e-02, -1.6232e-01, -4.2105e-01,
         1.9959e-03, -1.7039e-01,  9.5016e-02,  5.2491e-01, -1.6950e-02,
         2.7805e-01,  1.6766e-01, -1.7931e-02,  3.5212e-01,  1.9839e-01,
        -2.4516e-01, -1.1191e-01,  1.4724e-01, -3.6716e-01, -1.3529e-01,
        -2.6850e-01,  2.8455e-01,  3.0680e-01, -2.1947e-01,  5.3965e-02,
        -1.4679e-01, -8.0095e-01,  9.5290e-02, -4.4640e-01, -4.3284e-01,
        -3.2817e-01,  1.1301e-01,  1.1957e-01, -1.2464e-01, -3.5448e-01,
        -5.6053e-01,  2.6848e-01,  1.1436e-01,  2.8153e-01, -1.2365e-01,
         5.5376e-01, -7.7649e-01,  7.5898e-02, -5.6158e-01,  1.2415e-02,
         7.3794e-01, -1.7315e-01, -3.7786e-01, -1.7311e-01, -1.5077e-01,
        -2.0145e-01, -3.4716e-01, -1.6807e-01, -1.7837e-01, -4.9317e-01,
        -1.1999e-01, -1.3364e-01, -4.5094e-02,  4.4306e-02,  4.6807e-01,
         9.8210e-02,  1.9624e-01, -1.8637e-01, -4.2033e-01,  1.2643e-02,
        -4.3282e-02, -5.8382e-01,  3.9835e-01,  3.0490e-01, -5.0426e-01,
        -8.6196e-02, -4.1449e-02, -4.8232e-01, -1.8314e-01, -3.8083e-01,
         4.1368e-01,  3.3426e-01, -4.3026e-01, -6.6365e-01,  1.5731e-01,
         3.4044e-01, -2.3638e-01,  3.5535e-01,  2.0324e-02,  4.6826e-02,
         1.6620e-01, -3.4667e-01, -6.6914e-01,  1.0519e+00, -7.2304e-01,
        -3.5931e-01, -5.6085e-01, -3.1385e-01,  4.7852e-01,  3.7359e-01,
        -1.6195e-01,  3.0500e-01, -7.2461e-01,  6.8003e-01,  8.4068e-02,
        -2.6344e-01,  4.6502e-01,  1.5092e-01,  6.2119e-02,  7.4837e-02,
         4.4052e-01, -6.0778e-02,  5.1455e-01, -3.6808e-01, -1.2307e-01,
        -4.3171e-01, -5.3844e-01,  3.0291e-01, -1.4572e-01,  3.3375e-01,
         1.4153e-01, -1.8196e-01,  3.7882e-02, -1.3698e-01, -4.4550e-01,
         2.2897e-01,  2.4655e-01, -6.8511e-02, -4.0947e-01,  5.5139e-01,
        -2.5077e-01,  1.0642e-01,  2.6032e-01, -3.6856e-01, -4.7458e-01,
        -7.7902e-01,  3.8584e-01, -6.5442e-02,  6.9199e-02, -4.1261e-02,
        -1.2104e-01, -4.2772e-02, -4.6839e-03, -2.1575e-01,  2.1093e-01,
         2.5658e-01,  1.9333e-02,  1.7376e-01,  6.3725e-01, -4.1030e-01,
         1.0076e-01, -1.2208e-01, -2.0788e-01, -1.3247e-01, -1.7289e-01,
         9.0104e-02,  2.3624e-01, -1.8033e-01,  5.1547e-02, -4.6487e-01,
        -3.4884e-01,  1.0985e-02,  6.2145e-01,  1.5984e-01,  2.2646e-02,
         2.8407e-02, -1.8741e-02,  1.5697e-01,  9.9459e-02,  7.6191e-02,
         1.4057e-01, -4.0180e-01, -3.0258e-01, -2.8823e-01, -2.8894e-01,
         4.7599e-01,  5.2075e-01,  3.8849e-01,  3.4940e-01, -1.7562e-01,
        -9.1840e-02,  8.4162e-02, -1.7064e-01,  1.6895e-01, -2.6786e-01,
        -1.3468e-01, -1.8539e-01, -5.8730e-01, -3.8448e-01,  2.9359e-01,
         5.0128e-01,  4.7751e-02,  2.8348e-01,  1.9310e-01,  8.8077e-02,
         1.6888e-01, -4.6530e-01, -5.5923e-01, -8.5626e-02, -2.3508e-01,
         2.7508e-01,  1.0822e-01, -3.1620e-01, -4.4208e-02,  3.6206e-01,
        -6.8479e-01, -7.5724e-02,  2.5262e-01,  2.4588e-01, -1.2584e-01,
         2.1935e-01, -1.6487e-01, -4.9573e-02, -2.1499e-01,  1.2570e-01,
        -3.8724e-01, -2.5969e-02,  1.2040e-01, -6.4238e-02,  1.1350e-01,
        -1.9519e-01,  2.0849e-01,  9.1369e-02,  2.7349e-01, -2.6214e-01,
         5.3084e-01,  2.4979e-01,  3.4828e-01,  1.5161e-01, -5.0182e-01,
        -2.1364e-01, -2.1081e-01,  1.2723e-01, -3.9786e-01, -1.9106e-01,
         2.3652e-01, -6.7961e-01, -9.1076e-02, -5.9901e-03,  6.9880e-01,
         1.4768e-01,  2.3814e-01,  2.9536e-01,  1.2149e-01, -7.3031e-02,
         2.4286e-02, -5.0109e-01, -5.7054e-01])"
